index,shape-type,vertex-index,axis-0,axis-1,axis-2
0,polygon,0,0.0,292.0,261.0
0,polygon,1,0.0,294.0037661351968,265.44444444444446
0,polygon,2,0.0,292.9045716089462,270.23545767990214
0,polygon,3,0.0,291.9337583908313,275.1339406362207
0,polygon,4,0.0,292.00192120700945,280.12771984015535
0,polygon,5,0.0,291.00025886452227,285.001528372524
0,polygon,6,0.0,290.998563168159,289.9564450799183
0,polygon,7,0.0,293.3947988066796,294.4008912892895
0,polygon,8,0.0,296.9878664203852,297.98786132482854
0,polygon,9,0.0,300.5139167393902,301.506610709025
0,polygon,10,0.0,303.4106303738691,305.5034621217474
0,polygon,11,0.0,306.5023929858734,309.5899683608558
0,polygon,12,0.0,310.0614598680774,313.06162797290494
0,polygon,13,0.0,313.6339269652727,316.640415301912
0,polygon,14,0.0,317.963767060265,319.01407211364113
0,polygon,15,0.0,322.0187278412687,315.97822668559394
0,polygon,16,0.0,325.4977948958247,312.5290176674519
0,polygon,17,0.0,329.3642164449769,309.5229394582234
0,polygon,18,0.0,333.7370269786062,307.35148033937287
0,polygon,19,0.0,338.1293084507201,305.0460808826268
0,polygon,20,0.0,342.67371498683315,303.0359079217259
0,polygon,21,0.0,346.6601637009291,300.20627690665515
0,polygon,22,0.0,351.3317295372329,298.68744870201976
0,polygon,23,0.0,356.2260181033842,298.04761664630144
0,polygon,24,0.0,361.0580354146635,296.9977557237169
0,polygon,25,0.0,365.9395374647124,296.00296639078636
0,polygon,26,0.0,370.84904686312814,296.0722637633992
0,polygon,27,0.0,375.6564962505379,295.00142863213176
0,polygon,28,0.0,380.56554998049256,294.999987040108
0,polygon,29,0.0,385.4427151966646,295.0066485833031
0,polygon,30,0.0,390.2699639704084,294.02686275369985
0,polygon,31,0.0,395.2100560441097,293.99996705377885
0,polygon,32,0.0,400.1327955330402,294.0000000346714
0,polygon,33,0.0,405.00957178177356,293.999999956085
0,polygon,34,0.0,409.88882887304953,293.9997033622987
0,polygon,35,0.0,414.7313421941302,294.76461704886975
0,polygon,36,0.0,419.6313915789553,295.00040903252994
0,polygon,37,0.0,424.526143613094,294.9999993080824
0,polygon,38,0.0,429.41272956108975,295.00000000105456
0,polygon,39,0.0,434.32460667077373,294.9999999999986
0,polygon,40,0.0,439.2167659162464,295.0
0,polygon,41,0.0,444.1156528932739,295.0
