index,shape-type,vertex-index,axis-0,axis-1,axis-2
0,polygon,0,0.0,59.0,182.0
0,polygon,1,0.0,67.89189189189189,184.0362503419875
0,polygon,2,0.0,77.01138976814653,185.99853521116896
0,polygon,3,0.0,85.9300578613405,186.9578691170263
0,polygon,4,0.0,94.25585244083184,191.0960435144342
0,polygon,5,0.0,103.182894877129,191.97820808829434
0,polygon,6,0.0,112.2836061113121,191.0016479771215
0,polygon,7,0.0,121.53576812053852,191.9906928669392
0,polygon,8,0.0,130.55639454394847,194.0927603758354
0,polygon,9,0.0,139.7030749662281,195.03378668763665
0,polygon,10,0.0,147.92642451658895,199.02563014232044
0,polygon,11,0.0,156.95544007019467,200.9745108840881
0,polygon,12,0.0,165.74042817640563,202.99687845597416
0,polygon,13,0.0,174.60456031960948,204.97739128445983
0,polygon,14,0.0,183.52795146118913,206.53948772257945
0,polygon,15,0.0,192.19232127059425,209.09437844267708
0,polygon,16,0.0,199.6367877998496,214.60468613901844
0,polygon,17,0.0,203.72192136645796,222.84857595099828
0,polygon,18,0.0,212.7992524428596,223.16629918437872
0,polygon,19,0.0,221.52660415122332,220.46665481443205
0,polygon,20,0.0,229.198477900441,215.7641066985633
0,polygon,21,0.0,237.38411376559486,211.64535231802583
0,polygon,22,0.0,245.77906487143622,208.01053893607747
0,polygon,23,0.0,254.55186627886718,205.99384142092214
0,polygon,24,0.0,258.16502160853383,197.7424599757387
0,polygon,25,0.0,255.0558151735075,189.18420066526951
0,polygon,26,0.0,250.9474937900026,181.1740043831921
0,polygon,27,0.0,245.68153744347973,173.59831308433914
0,polygon,28,0.0,237.31988905936993,170.0817611825808
0,polygon,29,0.0,229.8783319237584,164.9452385149178
0,polygon,30,0.0,221.6978698612763,161.06556280592008
0,polygon,31,0.0,212.90709198074816,158.99974825085823
0,polygon,32,0.0,203.79737092480877,159.00000000314236
0,polygon,33,0.0,194.77270663410476,158.9999996556726
0,polygon,34,0.0,185.74345144770157,159.055109072342
0,polygon,35,0.0,176.78219203840086,158.0464094402038
0,polygon,36,0.0,167.95626609365283,156.00049916367763
0,polygon,37,0.0,158.99079933940635,155.00323959848765
0,polygon,38,0.0,150.22781841463203,152.99974169556543
0,polygon,39,0.0,141.26721506188923,154.0575491934095
0,polygon,40,0.0,132.30519546078975,153.27509924420943
0,polygon,41,0.0,123.36855094736394,154.0055453758899
0,polygon,42,0.0,114.39956468510226,152.99180953422388
0,polygon,43,0.0,105.4554872108073,152.0015289108457
0,polygon,44,0.0,96.54458861426548,152.9988519565597
0,polygon,45,0.0,87.57526520710566,153.0071043851486
0,polygon,46,0.0,78.66212728077552,151.89465641065325
0,polygon,47,0.0,69.74699612827823,153.01503285729703
0,polygon,48,0.0,60.99515474931429,154.99835613580038
1,polygon,0,1.0,59.04354340125548,183.8927219488751
1,polygon,1,1.0,67.92096551259543,185.99115792107665
1,polygon,2,1.0,77.02650572722295,188.0172232760523
1,polygon,3,1.0,85.93824086204906,189.03895660045234
1,polygon,4,1.0,94.23486788755577,193.2353029544705
1,polygon,5,1.0,103.15551727854238,194.1799274501905
1,polygon,6,1.0,112.26284066908497,193.26708831934877
1,polygon,7,1.0,121.5078536002369,194.32086606720688
1,polygon,8,1.0,130.51354642694236,196.48601862388847
1,polygon,9,1.0,139.65341644310158,197.49104069057637
1,polygon,10,1.0,147.84862513806678,201.540342660063
1,polygon,11,1.0,156.86377906356756,203.55237091841698
1,polygon,12,1.0,165.63439717506188,205.63617622707997
1,polygon,13,1.0,174.48445033176512,207.6786817569385
1,polygon,14,1.0,183.39668958601732,209.30319590663817
1,polygon,15,1.0,192.04296515645765,211.91866709664933
1,polygon,16,1.0,199.44868197994018,217.4809446107572
1,polygon,17,1.0,203.47601542861656,225.75322487573055
1,polygon,18,1.0,212.5509003767786,226.13447374623257
1,polygon,19,1.0,221.29693347723304,223.49597937037743
1,polygon,20,1.0,229.00153305516844,218.84724288078442
1,polygon,21,1.0,237.2157961166448,214.7858817147522
1,polygon,22,1.0,245.6359821258761,211.20991471811988
1,polygon,23,1.0,254.42268377838042,209.25466857716103
1,polygon,24,1.0,258.09350309738994,201.0287781866074
1,polygon,25,1.0,255.04427318869352,192.44896676416036
1,polygon,26,1.0,250.99211683971134,184.41021201040815
1,polygon,27,1.0,245.7793127262378,176.79784915952183
1,polygon,28,1.0,237.44248195771704,173.22285912956488
1,polygon,29,1.0,230.03705828663834,168.03437785179057
1,polygon,30,1.0,221.88395095243223,164.09754105562916
1,polygon,31,1.0,213.10784729951644,161.97024930460728
1,polygon,32,1.0,203.99834761694865,161.90674092954904
1,polygon,33,1.0,194.97390438069695,161.8435757842621
1,polygon,34,1.0,185.94448464079755,161.83548692096875
1,polygon,35,1.0,176.99050475023702,160.76409097730755
1,polygon,36,1.0,168.179114581394,158.65645701141395
1,polygon,37,1.0,159.22084737842843,157.5964714067317
1,polygon,38,1.0,150.47210383805765,155.53168933595688
1,polygon,39,1.0,141.50431623610882,156.52675449664386
1,polygon,40,1.0,132.5479926214453,155.68159737343242
1,polygon,41,1.0,123.6064545166921,156.34947687744284
1,polygon,42,1.0,114.64478321151852,155.27299076636405
1,polygon,43,1.0,105.70785591807055,154.22013363889914
1,polygon,44,1.0,96.79019519338235,155.15506371902103
1,polygon,45,1.0,87.82103372289183,155.10053848568117
1,polygon,46,1.0,78.91590028473095,153.92573354940757
1,polygon,47,1.0,69.99314584102059,154.9836843921544
1,polygon,48,1.0,61.22763729420217,156.90570381589916
2,polygon,0,2.0,58.91211389047918,184.50525661376196
2,polygon,1,2.0,67.76060555013564,186.7225189395428
2,polygon,2,2.0,76.83816504682075,188.87047541186098
2,polygon,3,2.0,85.73540143385853,190.01159187070925
2,polygon,4,2.0,93.97502462014866,194.3187896222874
2,polygon,5,2.0,102.88220821983549,195.38292369104664
2,polygon,6,2.0,112.00095108307485,194.5922637054389
2,polygon,7,2.0,121.23100571170906,195.7698897884871
2,polygon,8,2.0,130.2068621246821,198.05558236107206
2,polygon,9,2.0,139.3324369294483,199.183047548753
2,polygon,10,2.0,147.4726222466806,203.3418544684401
2,polygon,11,2.0,156.45999176532138,205.47456334409424
2,polygon,12,2.0,165.2018851693282,207.6757644560025
2,polygon,13,2.0,174.02376016412185,209.83673444473666
2,polygon,14,2.0,182.91341945893257,211.58058431493583
2,polygon,15,2.0,191.5238537310569,214.31173653171152
2,polygon,16,2.0,198.85433445957273,219.97279872024296
2,polygon,17,2.0,202.7704038460022,228.2983278956026
2,polygon,18,2.0,211.83936202308612,228.801204725393
2,polygon,19,2.0,220.61998202040593,226.28020095143086
2,polygon,20,2.0,228.3862123512869,221.7351737728872
2,polygon,21,2.0,236.65418572896183,217.78430192098563
2,polygon,22,2.0,245.1215561229005,214.3215413166543
2,polygon,23,2.0,253.9336810666533,212.48426959544747
2,polygon,24,2.0,257.7144506838127,204.3083312216472
2,polygon,25,2.0,254.78051984330418,195.68841144800925
2,polygon,26,2.0,250.836499033386,187.59605400913503
2,polygon,27,2.0,245.72621835476917,179.9144899571495
2,polygon,28,2.0,237.43806484029275,176.22805369732913
2,polygon,29,2.0,230.10286594776213,170.9407580818935
2,polygon,30,2.0,222.00327044601735,166.89497065905334
2,polygon,31,2.0,213.25647499350194,164.65021347117238
2,polygon,32,2.0,204.14864541270956,164.46458451963585
2,polygon,33,2.0,195.1258600326383,164.28043907418527
2,polygon,34,2.0,186.09736021733838,164.151298243603
2,polygon,35,2.0,177.1585486718243,162.95995727543297
2,polygon,36,2.0,168.37620633299605,160.73438303820865
2,polygon,37,2.0,159.43295488795164,159.55439390581233
2,polygon,38,2.0,150.71267905461042,157.37250758305925
2,polygon,39,2.0,141.73235707851555,158.24725689191743
2,polygon,40,2.0,132.78816895433442,157.28210299084677
2,polygon,41,2.0,123.83848052285109,157.83004796071538
2,polygon,42,2.0,114.8920464951624,156.633514167824
2,polygon,43,2.0,105.97003747404527,155.46093896497632
2,polygon,44,2.0,97.04064406974936,156.2762306224094
2,polygon,45,2.0,88.07301965645348,156.1014654460664
2,polygon,46,2.0,79.18443652359053,154.80737963750187
2,polygon,47,2.0,70.24830058321294,155.74561271276266
2,polygon,48,2.0,61.457812293673264,157.54994482771957
3,polygon,0,3.0,59.66438869818124,186.1907426215723
3,polygon,1,3.0,68.50567645259764,188.43655822307295
3,polygon,2,3.0,77.57625458460141,190.61380781235903
3,polygon,3,3.0,86.46976084211208,191.78364051283472
3,polygon,4,3.0,94.69543653591666,196.11741509206726
3,polygon,5,3.0,103.59913846991347,197.21029791532214
3,polygon,6,3.0,112.72038623817849,196.449079307667
3,polygon,7,3.0,121.94659114217147,197.65649585078006
3,polygon,8,3.0,130.9150220787292,199.97115250326073
3,polygon,9,3.0,140.03690963339747,201.12807112909599
3,polygon,10,3.0,148.16362701372222,205.31313464288516
3,polygon,11,3.0,157.14406486014727,207.47484556236168
3,polygon,12,3.0,165.87880676340907,209.7042559116438
3,polygon,13,3.0,174.69365971539358,211.89369354511632
3,polygon,14,3.0,183.5776431674124,213.66623205580197
3,polygon,15,3.0,192.17921582793704,216.42516637025875
3,polygon,16,3.0,199.49138323640855,222.1098634249882
3,polygon,17,3.0,203.38055562326082,230.44799113056098
3,polygon,18,3.0,212.44784315046124,230.9801418824278
3,polygon,19,3.0,221.23655573559495,228.48749696957393
3,polygon,20,3.0,229.01741792169977,223.96756453126915
3,polygon,21,3.0,237.29810247931792,220.04340405782844
3,polygon,22,3.0,245.7766072863882,216.6079959848997
3,polygon,23,3.0,254.59461742005564,214.7991812668052
3,polygon,24,3.0,258.40176101969143,206.63549063070394
3,polygon,25,3.0,255.49567241713498,198.00614441474224
3,polygon,26,3.0,251.57779602405643,189.90109699747634
3,polygon,27,3.0,246.4923397101334,182.2030758895434
3,polygon,28,3.0,238.21612998976187,178.48990290115813
3,polygon,29,3.0,230.89803784318428,173.1789552406942
3,polygon,30,3.0,222.81154521566572,169.10704166747297
3,polygon,31,3.0,214.07204189779503,166.83405964431157
3,polygon,32,3.0,204.9648590252281,166.6190296323861
3,polygon,33,3.0,195.94271512116674,166.40575765973955
3,polygon,34,3.0,186.9146792449569,166.24747156792617
3,polygon,35,3.0,177.97976018109546,165.02728040630348
3,polygon,36,3.0,169.2046482354563,162.7733664808678
3,polygon,37,3.0,160.26525264903853,161.56451276291972
3,polygon,38,3.0,151.552065851517,159.35448688830462
3,polygon,39,3.0,142.56896679075322,160.20024123336307
3,polygon,40,3.0,133.62794099586756,159.20621860349794
3,polygon,41,3.0,124.6765303146036,159.72526920409888
3,polygon,42,3.0,115.73400557183818,158.49986063780548
3,polygon,43,3.0,106.81582836490485,157.29848938587554
3,polygon,44,3.0,97.88384955261994,158.08495079767943
3,polygon,45,3.0,88.91683604638594,157.8812371166963
3,polygon,46,3.0,80.03247681583561,156.55846379814218
3,polygon,47,3.0,71.09335862133288,157.46784422081032
3,polygon,48,3.0,62.29709136525151,159.2437893520544
4,polygon,0,4.0,60.34412485272767,187.44785147926913
4,polygon,1,4.0,69.17775041314687,189.72361867532535
4,polygon,2,4.0,78.24089741512121,191.93159735353655
4,polygon,3,4.0,87.13038785133439,193.1315648047443
4,polygon,4,4.0,95.34132847055885,197.49319258240018
4,polygon,5,4.0,104.24127531974719,198.61624515305155
4,polygon,6,4.0,113.36505059053665,197.88594423777707
4,polygon,7,4.0,122.58711038501652,199.12462288298138
4,polygon,8,4.0,131.5476450843906,201.46966164257415
4,polygon,9,4.0,140.66555927391946,202.65748911287642
4,polygon,10,4.0,148.77804615282113,206.87007129412459
4,polygon,11,4.0,157.75110604986776,209.06220589238742
4,polygon,12,4.0,166.4782419709858,211.32120683006218
4,polygon,13,4.0,175.2856239544538,213.54050679024306
4,polygon,14,4.0,184.1635489765839,215.343144315938
4,polygon,15,4.0,192.75572178110053,218.13121484644785
4,polygon,16,4.0,200.04858087607775,223.84066132000117
4,polygon,17,4.0,203.90947172119056,232.191922145243
4,polygon,18,4.0,212.97490363186213,232.75480028180016
4,polygon,19,4.0,221.77201370108966,230.29195599204905
4,polygon,20,4.0,229.56814995080038,225.79842005896225
4,polygon,21,4.0,237.86208653803632,221.9023466444847
4,polygon,22,4.0,246.3521857810644,218.49569326696124
4,polygon,23,4.0,255.176275624185,216.71677453852175
4,polygon,24,4.0,259.01106536983684,208.5660337871018
4,polygon,25,4.0,256.13423964758044,199.92688794711245
4,polygon,26,4.0,252.24385501591917,191.80860878923028
4,polygon,27,4.0,247.18451769389497,184.0933964939675
4,polygon,28,4.0,238.9209400234774,180.35219547528075
4,polygon,29,4.0,231.6208895298719,175.0164761696203
4,polygon,30,4.0,223.54824369009467,170.91717960701075
4,polygon,31,4.0,214.8164940528607,168.6145911085265
4,polygon,32,4.0,205.71009225467537,168.3686966791216
4,polygon,33,4.0,196.68872297833244,168.12484848912612
4,polygon,34,4.0,187.6612754080185,167.93596589536324
4,polygon,35,4.0,178.73054307591636,166.68549991781632
4,polygon,36,4.0,169.9631203906867,164.40185872439457
4,polygon,37,4.0,161.0278731373863,163.1627149537812
4,polygon,38,4.0,152.3222265012281,160.92317143303436
4,polygon,39,4.0,143.33631263982483,161.7384758075599
4,polygon,40,4.0,134.3987070916083,160.71415636618238
4,polygon,41,4.0,125.44558867727193,161.20286626939898
4,polygon,42,4.0,116.50726839253879,159.9471571403229
4,polygon,43,4.0,107.59321403762584,158.7155677051268
4,polygon,44,4.0,98.65862108403618,159.47175274136393
4,polygon,45,4.0,89.69234949436567,159.2376496335885
4,polygon,46,4.0,80.81252437200769,157.88477344336133
4,polygon,47,4.0,71.87037548564889,158.76385258804262
4,polygon,48,4.0,63.06813979535828,160.50997560838604
5,polygon,0,5.0,60.70058311734582,188.11523776167257
5,polygon,1,5.0,69.52999337033152,190.40730483242072
5,polygon,2,5.0,78.58904978759585,192.63200711624512
5,polygon,3,5.0,87.47631036734474,193.84837938127146
5,polygon,4,5.0,95.67918697825064,198.22515422463528
5,polygon,5,5.0,104.57704591085141,199.36463103895005
5,polygon,6,5.0,113.7021535193479,198.65117063214436
5,polygon,7,5.0,122.92191144374621,199.9068678307324
5,polygon,8,5.0,131.87810276871,202.2684405764514
5,polygon,9,5.0,140.99380911883583,203.47309447076802
5,polygon,10,5.0,149.09850724260113,207.70064226077065
5,polygon,11,5.0,158.06750595094672,209.90933422267543
5,polygon,12,5.0,166.79045769059258,212.18443852136005
5,polygon,13,5.0,175.59372862988604,214.41999001604026
5,polygon,14,5.0,184.468311499289,216.2390099834149
5,polygon,15,5.0,193.05532387671957,219.0429338796051
5,polygon,16,5.0,200.33763293009613,224.76583066922763
5,polygon,17,5.0,204.18310372334074,233.1242031105225
5,polygon,18,5.0,213.24748131959726,233.7038118717737
5,polygon,19,5.0,222.04912194566222,231.25720813285983
5,polygon,20,5.0,229.85353839616036,226.77806876539316
5,polygon,21,5.0,238.15465163167315,222.89730966242328
5,polygon,22,5.0,246.65102389245564,219.50633180975834
5,polygon,23,5.0,255.47838196158904,217.7437022624166
5,polygon,24,5.0,259.32820856258303,209.60005305997097
5,polygon,25,5.0,256.4673325501207,200.9556123306838
5,polygon,26,5.0,252.5919380187444,192.8301667248263
5,polygon,27,5.0,247.54684886899759,185.10562982154806
5,polygon,28,5.0,239.29019020802522,181.34918353104464
5,polygon,29,5.0,231.99999999999997,175.99999999999994
5,polygon,30,5.0,223.93493376228702,171.88581116816462
5,polygon,31,5.0,215.20744876161584,169.56711086761976
5,polygon,32,5.0,206.1015163077311,169.3044096576992
5,polygon,33,5.0,197.08061245422596,169.04391162368591
5,polygon,34,5.0,188.05352887003778,168.83836787390496
5,polygon,35,5.0,179.1251196670758,167.57142105058483
5,polygon,36,5.0,170.36192670913874,165.27160218299232
5,polygon,37,5.0,161.4289816958759,164.01596921437283
5,polygon,38,5.0,152.7274832930742,161.76036196110135
5,polygon,39,5.0,143.74007997281356,162.5590801258182
5,polygon,40,5.0,134.8043801788629,161.51826676796532
5,polygon,41,5.0,125.85037502778043,161.99045154643593
5,polygon,42,5.0,116.91438756211599,160.71824757583803
5,polygon,43,5.0,108.00262146851135,159.47020804436963
5,polygon,44,5.0,99.06664808205869,160.20990169174846
5,polygon,45,5.0,90.10082383540556,159.95925041421424
5,polygon,46,5.0,81.2235107685409,158.5899875093572
5,polygon,47,5.0,72.27975464309762,159.45256111028462
5,polygon,48,5.0,63.474311218858475,161.18243534043057
6,polygon,0,6.0,60.64705128456005,189.00205047627594
6,polygon,1,6.0,69.47695216643184,191.2922267333917
6,polygon,2,6.0,78.53648478158352,193.51498902788805
6,polygon,3,6.0,87.4240056358093,194.72945811567314
6,polygon,4,6.0,95.62781931664809,199.10447626573057
6,polygon,5,6.0,104.5259220568195,200.24204763499853
6,polygon,6,6.0,113.65087667315896,199.5266331617979
6,polygon,7,6.0,122.87090328559051,200.78035598008796
6,polygon,8,6.0,131.82760012072407,203.14001076123463
6,polygon,9,6.0,140.94356423067555,204.34271255839502
6,polygon,10,6.0,149.04916747061688,208.56852468280064
6,polygon,11,6.0,158.01863895040788,210.77529594102018
6,polygon,12,6.0,166.74207768891287,213.04853222386316
6,polygon,13,6.0,175.54582715524683,215.28219850377172
6,polygon,14,6.0,184.4207993525236,217.09931799493683
6,polygon,15,6.0,193.00841197522553,219.90140297369513
6,polygon,16,6.0,200.29194638294763,225.62274017273265
6,polygon,17,6.0,204.13920697939898,233.98028893969104
6,polygon,18,6.0,213.20370848728695,234.55795660983804
6,polygon,19,6.0,222.00482498718068,232.1094681126294
6,polygon,20,6.0,229.80828208001859,227.62865758257644
6,polygon,21,6.0,238.10856408574455,223.74612093889735
6,polygon,22,6.0,246.604209995749,220.35332372083624
6,polygon,23,6.0,255.4311904067692,218.58880389229304
6,polygon,24,6.0,259.2792730097053,210.4443304611132
6,polygon,25,6.0,256.41654591178775,201.80050256811987
6,polygon,26,6.0,252.53941145766558,193.67588703923306
6,polygon,27,6.0,247.4926682639972,185.9524306862676
6,polygon,28,6.0,239.2352053736711,182.19775259192528
6,polygon,29,6.0,231.94386983975738,176.85013033059508
6,polygon,30,6.0,223.8779227600471,172.73766867484562
6,polygon,31,6.0,215.14994142481902,170.4208373619105
6,polygon,32,6.0,206.0439529239573,170.16008613453172
6,polygon,33,6.0,197.02299349332148,169.9015198746851
6,polygon,34,6.0,187.99586610024872,169.6979092211601
6,polygon,35,6.0,179.06718579353887,168.43287438795227
6,polygon,36,6.0,170.3035005452003,166.13493215416457
6,polygon,37,6.0,161.3702868510824,164.8812121467124
6,polygon,38,6.0,152.66830562409575,162.6274683147422
6,polygon,39,6.0,143.681073550232,163.4281110554168
6,polygon,40,6.0,134.74515107771919,162.38921124372413
6,polygon,41,6.0,125.79124724725582,162.86331345363763
6,polygon,42,6.0,116.85498755223323,161.59302309610848
6,polygon,43,6.0,107.94295440337334,160.34689199030467
6,polygon,44,6.0,99.00713962241983,161.08849920160702
6,polygon,45,6.0,90.0412619059923,160.83976790307224
6,polygon,46,6.0,81.16365582388137,159.47240604876652
6,polygon,47,6.0,72.22008461806269,160.3368948774232
6,polygon,48,6.0,63.415011837094994,162.06865469664223
