index,shape-type,vertex-index,axis-0,axis-1,axis-2
0,polygon,0,0.0,2.0,200.0
0,polygon,1,0.0,13.351351351351349,202.00225775089078
0,polygon,2,0.0,24.993263533804072,203.0011309146881
0,polygon,3,0.0,36.37879726979637,204.0000072986664
0,polygon,4,0.0,48.019725861182444,204.99976791144076
0,polygon,5,0.0,59.392645085599675,206.00770362055258
0,polygon,6,0.0,70.9868157742339,207.00011309814118
0,polygon,7,0.0,82.77393249660044,208.00000441145738
0,polygon,8,0.0,94.26607632801684,208.99806101220994
0,polygon,9,0.0,105.91881107823862,209.99970216497877
0,polygon,10,0.0,117.70478915720514,210.73598095702923
0,polygon,11,0.0,129.17222728809148,211.13801929599796
0,polygon,12,0.0,140.74297567240927,211.9929435023341
0,polygon,13,0.0,152.39107747971673,213.37208992176926
0,polygon,14,0.0,163.70104620152676,214.98213406511465
0,polygon,15,0.0,175.06137514442383,215.9885270724001
0,polygon,16,0.0,186.0805530680147,219.04441438778363
0,polygon,17,0.0,197.12510047030852,222.03741449845265
0,polygon,18,0.0,207.8269241794381,226.76712111785366
0,polygon,19,0.0,216.8586289313454,233.9472636331225
0,polygon,20,0.0,228.24996965488415,232.66902558810028
0,polygon,21,0.0,236.97988392593274,225.33261190708987
0,polygon,22,0.0,246.63867740763965,219.10970677253098
0,polygon,23,0.0,256.62293012686166,213.35028642247437
0,polygon,24,0.0,262.9970599356763,203.89598996396955
0,polygon,25,0.0,258.42549366721937,193.32046990264888
0,polygon,26,0.0,251.94197185788374,183.9427762058857
0,polygon,27,0.0,242.39430374568255,177.28709671727094
0,polygon,28,0.0,231.03741462067833,175.02401001555353
0,polygon,29,0.0,219.52403050552928,176.44383489942376
0,polygon,30,0.0,207.93066352175248,175.99714501669484
0,polygon,31,0.0,196.53808444898334,176.027668761779
0,polygon,32,0.0,185.1855229894828,174.99980057178684
0,polygon,33,0.0,173.75458963077614,174.78937375392366
0,polygon,34,0.0,162.514301016161,172.97368324422212
0,polygon,35,0.0,151.03530664964705,171.9999977462063
0,polygon,36,0.0,139.6212092468711,171.02386899810887
0,polygon,37,0.0,128.10413180193592,171.07709780827906
0,polygon,38,0.0,116.65330911707684,171.32127124204547
0,polygon,39,0.0,105.19217037574491,172.00000067887538
0,polygon,40,0.0,93.8238554899029,172.97852710579957
0,polygon,41,0.0,82.39509250165659,173.62326150658993
0,polygon,42,0.0,71.06984940082546,174.95060827053575
0,polygon,43,0.0,59.7071711196105,176.00738169356814
0,polygon,44,0.0,48.36534526767376,176.99844606720427
0,polygon,45,0.0,36.9862833415059,178.00068174385873
0,polygon,46,0.0,25.74732397959416,179.9449462420545
0,polygon,47,0.0,14.773285418072431,182.98904542644266
0,polygon,48,0.0,3.5643954832447426,185.00004282375303
1,polygon,0,1.0,2.056747397834095,199.9704882137677
1,polygon,1,1.0,13.399671237792964,202.01994969516252
1,polygon,2,1.0,25.037327424561028,203.0672439899406
1,polygon,3,1.0,36.41860736982068,204.1134749833253
1,polygon,4,1.0,48.05527628228927,205.16165262771185
1,polygon,5,1.0,59.42390413878197,206.21689039210426
1,polygon,6,1.0,71.01384613343318,207.25752245436905
1,polygon,7,1.0,82.79670136826272,208.30643893349807
1,polygon,8,1.0,94.28459389674609,209.35229364342845
1,polygon,9,1.0,105.9330610429435,210.4024009245696
1,polygon,10,1.0,117.71587425916204,211.18770242667472
1,polygon,11,1.0,129.1815407071181,211.6374412574651
1,polygon,12,1.0,140.74863253198666,212.54049180246918
1,polygon,13,1.0,152.3908963722814,213.96808181105192
1,polygon,14,1.0,163.69406952980728,215.62516092890624
1,polygon,15,1.0,175.05011363128148,216.67880362987773
1,polygon,16,1.0,186.0564838712312,219.7805037342114
1,polygon,17,1.0,197.08848497800534,222.81942271373597
1,polygon,18,1.0,207.77054074464493,227.59360746144893
1,polygon,19,1.0,216.7722983139097,234.8112592907755
1,polygon,20,1.0,228.1688578788888,233.58041971496652
1,polygon,21,1.0,236.92921572811736,226.28038552105795
1,polygon,22,1.0,246.6138126107562,220.09771432999787
1,polygon,23,1.0,256.6219378412518,214.37987780726854
1,polygon,24,1.0,263.03534189866997,204.9521792152893
1,polygon,25,1.0,258.50780882212325,194.35773317242965
1,polygon,26,1.0,252.06335385022481,184.95314949011728
1,polygon,27,1.0,242.54345564508094,178.25780976762306
1,polygon,28,1.0,231.1960791148081,175.94749855539584
1,polygon,29,1.0,219.6768882200292,177.319416050534
1,polygon,30,1.0,208.08547975699275,176.82450220459134
1,polygon,31,1.0,196.69287228273714,176.80763312500127
1,polygon,32,1.0,185.34468493313895,175.7325477394833
1,polygon,33,1.0,173.91472584713202,175.47457062988593
1,polygon,34,1.0,162.68208767250914,173.61213679082692
1,polygon,35,1.0,151.20724311257925,172.59070767387712
1,polygon,36,1.0,139.7973051186564,171.56710529611763
1,polygon,37,1.0,128.2801058975351,171.57242317813814
1,polygon,38,1.0,116.82836654310408,171.76895964807812
1,polygon,39,1.0,105.36450349016862,172.4000054467491
1,polygon,40,1.0,93.99221634903077,173.33123178408982
1,polygon,41,1.0,82.56087018669943,173.9284175223853
1,polygon,42,1.0,71.23020338268898,175.20864035501114
1,polygon,43,1.0,59.86322729380668,176.21813645941177
1,polygon,44,1.0,48.51737680014151,177.1620108280377
1,polygon,45,1.0,37.134244082371964,178.11690150280972
1,polygon,46,1.0,25.88729392370339,180.01439566777387
1,polygon,47,1.0,14.90068701573971,183.01281705978056
1,polygon,48,1.0,3.6835284184445687,184.9771686337607
2,polygon,0,2.0,1.974815998795397,200.9259430764439
2,polygon,1,2.0,13.32293154926429,202.9464596084313
2,polygon,2,2.0,24.96322173968248,203.96406028853607
2,polygon,3,2.0,36.3471338102194,204.98125174257618
2,polygon,4,2.0,47.98643898316913,205.99973828816735
2,polygon,5,2.0,59.35772198435645,207.0259687621497
2,polygon,6,2.0,70.95028114112479,208.03702896076294
2,polygon,7,2.0,82.73577404562103,209.05588138540898
2,polygon,8,2.0,94.22629739244412,210.07242456520052
2,polygon,9,2.0,105.87740568365237,211.09281064139174
2,polygon,10,2.0,117.66218403020837,211.84804905411158
2,polygon,11,2.0,129.12896054684185,212.26853499833393
2,polygon,12,2.0,140.69831860764705,213.14207242320782
2,polygon,13,2.0,152.3441866541436,214.53995582436468
2,polygon,14,2.0,163.6515505983089,216.16819268245197
2,polygon,15,2.0,175.01024581607413,217.19286020211572
2,polygon,16,2.0,186.02449335268136,220.26647055452153
2,polygon,17,2.0,197.06421150431956,223.27723459648342
2,polygon,18,2.0,207.75841249719596,228.02415154655264
2,polygon,19,2.0,216.77855457997543,235.218814434532
2,polygon,20,2.0,228.17193691542857,233.9589037481425
2,polygon,21,2.0,236.91364227132593,226.63654372220475
2,polygon,22,2.0,246.58243429024068,220.42918512687996
2,polygon,23,2.0,256.5759394990438,214.6858342955652
2,polygon,24,2.0,262.965270563716,205.24180438821477
2,polygon,25,2.0,258.41072347226725,194.6589435507066
2,polygon,26,2.0,251.9422963229641,185.27083168853747
2,polygon,27,2.0,242.40534782295165,178.5998010976901
2,polygon,28,2.0,231.05211411194136,176.31844704355714
2,polygon,29,2.0,219.5364607664051,177.719748049502
2,polygon,30,2.0,207.9438273925568,177.25440803252687
2,polygon,31,2.0,196.55121395727872,177.26660404136734
2,polygon,32,2.0,185.20032076084237,176.22047386264686
2,polygon,33,2.0,173.76974071604738,175.99165791826465
2,polygon,34,2.0,162.53238762042832,174.15788705710239
2,polygon,35,2.0,151.05497451472607,173.16573610257993
2,polygon,36,2.0,139.64246221933763,172.17124630347368
2,polygon,37,2.0,128.12531404645262,172.20594706251805
2,polygon,38,2.0,116.67411336767007,172.4316987847493
2,polygon,39,2.0,105.2118975581743,173.0919893518668
2,polygon,40,2.0,93.84202318866642,174.05222585057626
2,polygon,41,2.0,82.41223777953287,174.67857350981097
2,polygon,42,2.0,71.08487397809893,175.98769918546054
2,polygon,43,2.0,59.72051032685792,177.02619164685566
2,polygon,44,2.0,48.37710478668251,177.99900869001894
2,polygon,45,2.0,36.99644524873918,178.98293711858557
2,polygon,46,2.0,25.75437261438511,180.90911853827464
2,polygon,47,2.0,14.775451089642473,183.935559409612
2,polygon,48,2.0,3.5633404875831487,185.92852201594948
3,polygon,0,3.0,1.328526841975188,200.91082426528845
3,polygon,1,3.0,12.673712432025736,202.94772817321777
3,polygon,2,3.0,24.312520815638916,203.98213924761288
3,polygon,3,3.0,35.69495193777764,205.01577082300912
3,polygon,4,3.0,47.332774025540985,206.0510663393581
3,polygon,5,3.0,58.70256303692278,207.0937186857725
3,polygon,6,3.0,70.29364988273757,208.1215203500895
3,polygon,7,3.0,82.07765902116473,209.15739287632186
3,polygon,8,3.0,93.56670224467027,210.19053015117427
3,polygon,9,3.0,105.21632469499075,211.22774224276176
3,polygon,10,3.0,117.00000000000017,211.99999999999946
3,polygon,11,3.0,128.4661572720275,212.43704636463482
3,polygon,12,3.0,140.03424166294593,213.32729189052245
3,polygon,13,3.0,151.6780786745959,214.7419933451657
3,polygon,14,3.0,162.98307924963257,216.38655913292334
3,polygon,15,3.0,174.34028274801267,217.42763034677927
3,polygon,16,3.0,185.35007974468485,220.51714478891154
3,polygon,17,3.0,196.3854380954268,223.54384977200627
3,polygon,18,3.0,207.07277221391985,228.30620684036924
3,polygon,19,3.0,216.0825140182157,235.51388953906795
3,polygon,20,3.0,227.47770409359987,234.27043502628507
3,polygon,21,3.0,236.22997562992236,226.9607078197982
3,polygon,22,3.0,245.90772252477618,220.76731982330304
3,polygon,23,3.0,255.90951212899031,215.03840807298147
3,polygon,24,3.0,262.31247604305236,205.60361578803239
3,polygon,25,3.0,257.77321796793194,195.0141880961435
3,polygon,26,3.0,251.3183563182257,185.61674401779993
3,polygon,27,3.0,241.7910523812509,178.9319466739446
3,polygon,28,3.0,230.44112534983668,176.6341981240152
3,polygon,29,3.0,218.92346018932727,178.0188662193398
3,polygon,30,3.0,207.33151097170983,177.5367840603277
3,polygon,31,3.0,195.93889180402715,177.53252630731674
3,polygon,32,3.0,184.58952131622254,176.47000372483487
3,polygon,33,3.0,173.15928365943844,176.22467943679231
3,polygon,34,3.0,161.92459070182366,174.37468097328264
3,polygon,35,3.0,150.44862247736492,173.36595483268803
3,polygon,36,3.0,139.03755837340282,172.35498358275717
3,polygon,37,3.0,127.52037209557307,172.37305069754336
3,polygon,38,3.0,116.0688573182643,172.58226382074287
3,polygon,39,3.0,104.60569984025543,173.2259994270662
3,polygon,40,3.0,93.23445050988164,174.16981401601896
3,polygon,41,3.0,81.80377242035944,174.77965358737174
3,polygon,42,3.0,70.4745297315356,176.07241838516467
3,polygon,43,3.0,59.108678092732774,177.0944968140269
3,polygon,44,3.0,47.76387939467138,178.0509301618434
3,polygon,45,3.0,36.381810690108836,179.01842107949597
3,polygon,46,3.0,25.13696789843195,180.92836415930762
3,polygon,47,3.0,14.153686895376309,183.93894559851094
3,polygon,48,3.0,2.938709656209579,185.915713067902
4,polygon,0,4.0,1.352761568934262,200.99108582019767
4,polygon,1,4.0,12.692878284802974,203.05602322198575
4,polygon,2,4.0,24.329094566337204,204.1191965430644
4,polygon,3,4.0,35.70893629595719,205.1809567291177
4,polygon,4,4.0,47.344164098748706,206.24501205181107
4,polygon,5,4.0,58.71134146131692,207.31576173625587
4,polygon,6,4.0,70.29985268601162,208.37220772328877
4,polygon,7,4.0,82.08126566690095,209.43720135654243
4,polygon,8,4.0,93.56772039394284,210.49873073620407
4,polygon,9,4.0,105.21474378642036,211.56473179297072
4,polygon,10,4.0,116.99647446087513,212.3661106372848
4,polygon,11,4.0,128.46151654968395,212.83149436449034
4,polygon,12,4.0,140.0273653608081,213.75032778246785
4,polygon,13,4.0,151.66767036437128,215.19380275061283
4,polygon,14,4.0,162.96857185469136,216.8663039129216
4,polygon,15,4.0,174.32316765047776,217.93544136444316
4,polygon,16,4.0,185.32529526213628,221.05215717004003
4,polygon,17,4.0,196.35313938386486,224.10612688351728
4,polygon,18,4.0,207.0286706585679,228.89488323665637
4,polygon,19,4.0,216.0205711013196,236.1248115691392
4,polygon,20,4.0,227.41879958129567,234.90952415549725
4,polygon,21,4.0,236.18911043457345,227.621450581798
4,polygon,22,4.0,245.88213477872438,221.4520001281773
4,polygon,23,4.0,255.8980528858752,215.747825376227
4,polygon,24,4.0,262.3243154070652,206.3288868822319
4,polygon,25,4.0,257.8112430490298,195.72827272052288
4,polygon,26,4.0,251.3796269701821,186.3149041026077
4,polygon,27,4.0,241.86887366023478,179.60658036912275
4,polygon,28,4.0,230.52466019705673,177.28078740349167
4,polygon,29,4.0,219.00360799554252,178.63698527025275
4,polygon,30,4.0,207.4128856516529,178.12625499044043
4,polygon,31,4.0,196.0203118021511,178.09384030304508
4,polygon,32,4.0,184.67360201024212,177.00327090776082
4,polygon,33,4.0,173.2440055843595,176.72969744720442
4,polygon,34,4.0,162.01391922519426,174.8519380023984
4,polygon,35,4.0,150.5404791249565,173.814851997401
4,polygon,36,4.0,139.1319484957918,172.7756813009658
4,polygon,37,4.0,127.61475274050791,172.7652835445963
4,polygon,38,4.0,116.16275586631745,172.946193520473
4,polygon,39,4.0,104.69804240126982,173.56159587733774
4,polygon,40,4.0,93.32449515560037,174.47730345204246
4,polygon,41,4.0,81.89234475415708,175.05889015052398
4,polygon,42,4.0,70.55994158857104,176.32365068805524
4,polygon,43,4.0,59.19159858829451,177.31763520407452
4,polygon,44,4.0,47.84447070679123,178.24602687204768
4,polygon,45,4.0,36.46004560374578,179.18538396297248
4,polygon,46,4.0,25.210516716582493,181.06752949255485
4,polygon,47,4.0,14.219828582868976,184.05095647198763
4,polygon,48,4.0,2.999999999999511,186.0000000000023
5,polygon,0,5.0,1.015079346459291,201.8177731156489
5,polygon,1,5.0,12.364427371496802,203.83135524941088
5,polygon,2,5.0,24.00533717185934,204.84184319150577
5,polygon,3,5.0,35.38986865015197,205.85207856192818
5,polygon,4,5.0,47.02979397451891,206.86345297121778
5,polygon,5,5.0,58.401701908917545,207.88273507661526
5,polygon,6,5.0,69.9948766881205,208.88671170345737
5,polygon,7,5.0,81.78098994030645,209.8983626668758
5,polygon,8,5.0,93.27213227886932,210.9078846206517
5,polygon,9,5.0,104.92386187995855,211.92115134814608
5,polygon,10,5.0,116.70909949868619,212.66918878546448
5,polygon,11,5.0,128.17613080358547,213.08266812492988
5,polygon,12,5.0,139.74602046083422,213.9491361802339
5,polygon,13,5.0,151.39274047978157,215.33990336416196
5,polygon,14,5.0,162.70109721209613,216.9612307976431
5,polygon,15,5.0,174.06041641041298,217.9789576405071
5,polygon,16,5.0,185.07653995416092,221.045837400941
5,polygon,17,5.0,196.11809570730355,224.04985529939344
5,polygon,18,5.0,206.81519520494163,228.79023690265325
5,polygon,19,5.0,215.83973174730937,235.97938688444287
5,polygon,20,5.0,227.23234211464236,234.71251475291936
5,polygon,21,5.0,235.96957166862788,227.3848146635504
5,polygon,22,5.0,245.63456901011926,221.17154932035547
5,polygon,23,5.0,255.62456300281005,215.42209324556543
5,polygon,24,5.0,262.0081223041253,205.97416103838344
5,polygon,25,5.0,257.44710963424325,195.3940851341442
5,polygon,26,5.0,250.97294728935645,186.00992741730602
5,polygon,27,5.0,241.4319243804438,179.34472541830291
5,polygon,28,5.0,230.077298816683,177.0703089384295
5,polygon,29,5.0,218.56250385559483,178.4786460741752
5,polygon,30,5.0,206.9695883098625,178.0203895724461
5,polygon,31,5.0,195.5769844534412,178.0395467895215
5,polygon,32,5.0,184.22545416070224,177.00035252435066
5,polygon,33,5.0,172.79473643670022,176.77852103187215
5,polygon,34,5.0,161.5562649527466,174.95161685506693
5,polygon,35,5.0,150.0782477571999,173.9664791112768
5,polygon,36,5.0,138.66512993075096,172.97896286710036
5,polygon,37,5.0,127.14800511101248,173.02070092444163
5,polygon,38,5.0,115.69694451063246,173.25344961351212
5,polygon,39,5.0,104.2351342971764,173.92074379690783
5,polygon,40,5.0,92.8658487819568,174.88792743265876
5,polygon,41,5.0,81.4364482227278,175.52125889861207
5,polygon,42,5.0,70.10988644884661,176.83730567100818
5,polygon,43,5.0,58.746159467481895,177.88274188763063
5,polygon,44,5.0,47.403350463723754,178.86248989228005
