index,shape-type,vertex-index,axis-0,axis-1,axis-2
0,polygon,0,0.0,301.0,240.0
0,polygon,1,0.0,299.7486136068674,242.27727727726867
0,polygon,2,0.0,298.3993962268127,244.6978159338498
0,polygon,3,0.0,297.0250856595574,246.91396047018233
0,polygon,4,0.0,295.2220657050287,248.7647576678946
0,polygon,5,0.0,293.4032104292289,250.595175222378
0,polygon,6,0.0,291.5945346863323,252.4054328034495
0,polygon,7,0.0,289.64295040422394,254.35844814563097
0,polygon,8,0.0,287.7285318611834,256.28727054826277
0,polygon,9,0.0,285.9649598454666,258.1865430843852
0,polygon,10,0.0,284.12963899687657,260.0346320682766
0,polygon,11,0.0,281.82308192901763,261.2327353597416
0,polygon,12,0.0,279.5430840651664,262.4551856357
0,polygon,13,0.0,277.2976248872372,263.7350556277758
0,polygon,14,0.0,274.93872541140917,265.0829883748345
0,polygon,15,0.0,272.6362481653403,266.27722540863607
0,polygon,16,0.0,270.9397199289992,268.2319980644355
0,polygon,17,0.0,271.833466815125,270.7746809778138
0,polygon,18,0.0,273.04837910775893,273.1271072061249
0,polygon,19,0.0,274.4678967437427,275.43925318396623
0,polygon,20,0.0,276.29374634203293,277.31097468577434
0,polygon,21,0.0,278.0144043345308,279.2882873301355
0,polygon,22,0.0,278.9611663936764,281.75527685689167
0,polygon,23,0.0,279.9378873572847,284.17534666668007
0,polygon,24,0.0,280.9811400668586,286.54938913732383
0,polygon,25,0.0,282.0002444958769,289.0008528022503
0,polygon,26,0.0,283.8758203529821,290.8026442125315
0,polygon,27,0.0,284.412657706029,293.40546062651305
0,polygon,28,0.0,285.6560940975006,295.71772306406615
0,polygon,29,0.0,287.5268234214904,297.5046561362561
0,polygon,30,0.0,289.653653291539,298.9518450129367
0,polygon,31,0.0,292.0620814892666,299.9900238526486
0,polygon,32,0.0,294.63115761705956,299.9983462159217
0,polygon,33,0.0,297.24298991536466,300.0010376953968
0,polygon,34,0.0,299.8913205214044,300.0151467314973
0,polygon,35,0.0,302.2723098184232,301.1005836030748
0,polygon,36,0.0,304.88657171520333,301.0016069775941
0,polygon,37,0.0,307.5243855209832,300.99982808948744
0,polygon,38,0.0,310.0882666074821,301.0003209176175
0,polygon,39,0.0,312.6692878971548,301.02790658939756
0,polygon,40,0.0,315.088967515653,302.0529791926088
0,polygon,41,0.0,317.6088183410087,302.66490359669416
0,polygon,42,0.0,319.8900526617813,303.9287817139463
0,polygon,43,0.0,322.1865376195474,305.0475431384854
0,polygon,44,0.0,324.5701385542761,305.98354253663354
0,polygon,45,0.0,326.9542782602453,306.98275089580926
0,polygon,46,0.0,329.4062848059426,307.88431633643444
0,polygon,47,0.0,331.70517629883943,309.0922792756827
0,polygon,48,0.0,334.13021499077314,310.0356338564374
0,polygon,49,0.0,336.53279962074447,310.99120977862526
0,polygon,50,0.0,338.90892936490036,311.9663988015951
0,polygon,51,0.0,341.1946757954647,313.1356658457554
0,polygon,52,0.0,343.6249296659256,314.0000658246431
0,polygon,53,0.0,346.0084412018267,315.00919371271783
0,polygon,54,0.0,347.8119577174803,316.8934572419051
0,polygon,55,0.0,350.1177253878641,318.1294283632868
0,polygon,56,0.0,351.9281800031283,319.95596164738953
0,polygon,57,0.0,354.472602705662,320.46673976915406
0,polygon,58,0.0,357.01320495368725,321.00900977041977
0,polygon,59,0.0,359.40884791428766,321.9032201829523
0,polygon,60,0.0,361.4696486234539,323.48948572724436
0,polygon,61,0.0,363.3104766689502,325.31091249326835
0,polygon,62,0.0,365.13246434651126,327.12694730795386
0,polygon,63,0.0,366.929240512312,328.96021047081746
0,polygon,64,0.0,369.497469500315,329.03203256095185
0,polygon,65,0.0,371.9190986304193,329.93877696840536
0,polygon,66,0.0,374.4401435026626,330.438338962608
0,polygon,67,0.0,376.94775647836667,331.0038545626055
0,polygon,68,0.0,379.1993368979929,332.2179949869704
0,polygon,69,0.0,381.02282138786745,334.0229822860089
0,polygon,70,0.0,382.8403339402452,335.84403410469724
0,polygon,71,0.0,384.6196765494274,337.69634323678554
0,polygon,72,0.0,387.1387522289572,338.11908615089624
0,polygon,73,0.0,389.3827720775328,339.3577459443478
0,polygon,74,0.0,391.60657553107626,340.6321041506919
0,polygon,75,0.0,393.8342239446359,341.87990714413473
0,polygon,76,0.0,396.10426967867477,343.0444216595561
0,polygon,77,0.0,398.28114002033163,344.3759108186376
0,polygon,78,0.0,417.9963481345443,323.87354520794617
0,polygon,79,0.0,416.36409814645253,321.1803327275948
0,polygon,80,0.0,414.97668565657455,318.16067024962507
0,polygon,81,0.0,412.2834731762232,315.22262027105995
0,polygon,82,0.0,408.9373607006351,310.73393280380765
0,polygon,83,0.0,406.08092322147456,306.97975783119665
0,polygon,84,0.0,403.38771074112316,303.87848285382233
0,polygon,85,0.0,400.6944982607718,300.2875328800205
0,polygon,86,0.0,397.5932232833975,296.04368291098194
0,polygon,87,0.0,394.8183983036415,292.0446704401572
0,polygon,88,0.0,391.47228582805343,287.6375954723095
0,polygon,89,0.0,389.59519834174796,285.18922049017186
0,polygon,90,0.0,386.00422844301954,280.618920523515
0,polygon,91,0.0,383.47424096147734,277.6808705449498
0,polygon,92,0.0,381.35231597695804,275.5589455604306
0,polygon,93,0.0,378.6591034966067,272.9473455794838
0,polygon,94,0.0,375.4762160198278,269.7644581027049
0,polygon,95,0.0,372.7830035394764,267.1528581217581
0,polygon,96,0.0,370.1714035585296,264.2964206425976
0,polygon,97,0.0,366.58045358472776,261.439983163437
0,polygon,98,0.0,363.1527286097351,258.4203206854673
0,polygon,99,0.0,360.45951612938376,255.89033320392508
0,polygon,100,0.0,357.5214661508186,252.95228322535993
0,polygon,101,0.0,354.8282536704672,251.15680823845906
0,polygon,102,0.0,352.46149118773417,249.85100824798565
0,polygon,103,0.0,350.17634120440573,248.4635957581077
0,polygon,104,0.0,347.8095787216727,246.9945707688251
0,polygon,105,0.0,345.6876537371534,245.1990957819242
0,polygon,106,0.0,343.64734125203876,243.40362079502327
0,polygon,107,0.0,340.54606627466444,241.2000833110994
0,polygon,108,0.0,338.3425287907406,240.13912081883979
0,polygon,109,0.0,335.97576630800756,237.93558333491592
0,polygon,110,0.0,333.6906163246791,236.71139584384713
0,polygon,111,0.0,331.56869134015983,235.4872083527783
0,polygon,112,0.0,329.0387038586177,234.01818336349575
0,polygon,113,0.0,326.75355387528924,232.4675458748086
0,polygon,114,0.0,324.1419538943424,231.32497088314437
0,polygon,115,0.0,321.85680391101397,230.26400839088473
0,polygon,116,0.0,319.1635914306626,229.52949589624345
0,polygon,117,0.0,315.4910289574562,229.77433339445722
0,polygon,118,0.0,312.7162039777002,230.34562089028933
0,polygon,119,0.0,310.83911649139475,231.24335838373977
0,polygon,120,0.0,308.3405457823228,232.99787532947755
0,polygon,121,0.0,305.3369663824337,234.58800560000708
0,polygon,122,0.0,302.72208549311847,236.63750683757846
0,polygon,123,0.0,301.45318848062624,238.19897359591076
1,polygon,0,1.0,300.2662772508032,239.35337288863795
1,polygon,1,1.0,299.08190967526826,241.6662138145347
1,polygon,2,1.0,297.80393534871797,244.12511123966726
1,polygon,3,1.0,296.49491121984636,246.38043427001526
1,polygon,4,1.0,294.7466940883735,248.28308192124058
1,polygon,5,1.0,292.9820533995296,250.16582093059426
